2763887295302457285	成都蛟龙港	1041
1293644003722232981	青岛海华纤维有限公司	28
11894999692657377214	长润大厦	23
17643745412457648082	国贸中心	148
15871917197357247817	杭州万达广场C座	30
2595840450400202548	光华创业园	46
4334607688782767420	香港合成(集团)公司	36
4768950410891622685	拉萨东圣宾馆	19
719789946064030000	宁波远大成立科技股份有限公司	15
7814890555009572694	工美蓝孔雀商务酒店	15
5193647345815596738	龙思大厦	34
4453159044191417109	太阳之岛假日酒店	174
18295759332033173523	工会大厦	106
6971122978033444908	中国工商银行大亚湾办事处	104
14064464874187171406	速发宾馆	13
6491396694553712298	厦门港湾大酒店	146
7151007060496298441	泰勒姆斯	39
8508850270585092915	咸阳医药大厦	90
4704362630450818213	荟宝饲料有限公司	42
8518620519717619806	宝源大厦	24
17380303700513927326	镇江航空航天产业园	13
11957879995596431432	百事食品(中国)有限公司武汉分厂	59
8375742250931987752	沈阳南湖大酒店	238
16446233000767016241	吉林同鑫热力集团	15
15893325562348764251	环球之星酒店	33
15486434467447105045	丰贤楼B座	44
519786139097695574	奎屯汇德酒店	17
16478483904390575606	中信工业城	99
2801505054659344010	华月胶带有限公司	29
10344341582102038539	南山区南岗第二工业园	120
12898771675694869280	金府银座A座	179
4780930690600351423	历下三元彩钢复合板厂	114
3160528652155566821	宁波展慈金属工业有限公司	16
3120916213264179751	高桥宾馆	162
16916784737707733047	御家轩酒店	13
3833087629483946002	百富商务楼	49
2732149415807534747	公园大厦	132
1394021652005621772	万达广场-1号写字楼	17
9384761739209836537	天一宫名人会馆	80
15318985349444343454	富茂大厦	236
2550543395970691555	山西省农村信用社东湖龙信用社	24
17122770943050404421	天津湾写字楼C座	28
3805401482996200738	广州信息港B栋	98
15611671698824644957	农村信用合作社(北大分社)	13
12156587987206580449	汇丰大厦	30
1991380805226339628	千岛湖农贸市场综合楼	52
3328762250548403801	青岛软件园11号楼A座	2300
18150754058268550422	江苏博特新材料股份有限公司	39
2754640980134741339	海洋石油大厦	233
4346569866806271022	中国农业银行(小朱路)	120
10929573161242502363	曼妮芬工业园	114
17486492461848732137	中国银行(颍上支行)	31
323145474416522000	辰兴大厦	28
874840445215947121	机灵办公楼	18
819964794440697340	邮政大厦	16
15755463771225467447	宁波日兴电子有限公司	30
5216550156919077694	城市便捷酒店(南宁工商店)	45
6903124782592675980	金辉国际商务会议大酒店	20
9829195232524440946	电子科技大厦	211
2437259869189844191	华信酒店(石油大街店)	38
5813094428669029857	V泊·赛虹创业大厦	57
1521074319347997677	中国农业银行(酒泉北环西路分理处)	17
276778462439251977	东营蓝海国际大饭店	110
5184446376310954026	成渝大厦	18
7563070322348926325	宜家商务宾馆	24
8202129712292197930	宁波科环新型建材股份有限公司	27
12520533925159036510	厦门菲特利酒店	64
9039536755440766287	广州多能食品有限公司	27
15998057484102299955	日照山海天青年旅舍	16
935179174474632525	中国海关(光华路)	265
6388710542587212268	新华优阁	25
7258869380196217543	上海小糸车灯有限公司	46
8782353554368376333	盐业大厦	24
13178678119591255008	仙塘工业区	24
5576939510542094121	中国银行(迎宾路支行)	18
4628102077588069348	中国人民财产保险股份有限公司(丹阳支公司)	53
3647467898801186120	华辰电商产业园	22
